Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
200580,KR7200580009,메디쎄이,KONEX,일반기업부,8090,2,-200,-2.41,8190,8190,8000,27,217230,30143979110,3726079,KNX
070300,KR7070300009,엑스큐어,KOSDAQ,벤처기업부,3030,3,0,0.0,3060,3115,2950,16139,48271880,30083421660,9928522,KSQ
000950,KR7000950006,전방,KOSPI,,17870,2,-370,-2.03,18490,18490,17870,28390,507616930,30021600000,1680000,STK
317240,KR7317240000,TS트릴리온,KOSDAQ,관리종목(소속부없음),279,0,0,0.0,0,0,0,0,0,29920217238,107240922,KSQ
179720,KR7179720008,머니무브,KONEX,일반기업부,13240,2,-30,-0.23,0,0,0,0,0,29878893360,2256714,KNX
184230,KR7184230001,SGA솔루션즈,KOSDAQ,벤처기업부,477,1,1,0.21,480,480,460,77733,36438965,29859799797,62599161,KSQ
068940,KR7068940006,셀피글로벌,KOSDAQ,투자주의환기종목(소속부없음),778,0,0,0.0,0,0,0,0,0,29766744466,38260597,KSQ
043710,KR7043710003,서울리거,KOSDAQ,중견기업부,590,1,7,1.2,583,596,561,70773,40613008,29617339200,50198880,KSQ
002070,KR7002070001,비비안,KOSPI,,994,2,-20,-1.97,1014,1030,951,381111,378911628,29615226060,29793990,STK
045520,KR7045520004,크린앤사이언스,KOSDAQ,중견기업부,4550,2,-50,-1.09,4555,4600,4530,4091,18626545,29575000000,6500000,KSQ
028080,KR7028080000,휴맥스홀딩스,KOSDAQ,중견기업부,2350,2,-285,-10.82,2735,2735,2280,997096,2477806370,29557139100,12577506,KSQ
311060,KR7311060008,엘에이티,KONEX,일반기업부,3855,2,-185,-4.58,3960,4045,3810,4693,18108580,29522106570,7658134,KNX
354390,KR7354390007,바스칸바이오제약,KONEX,일반기업부,4200,2,-200,-4.55,4205,4205,4195,913,3834600,29476637400,7018247,KNX
456190,KR7456190008,큐라켐,KONEX,일반기업부,16800,0,0,0.0,0,0,0,0,0,29472004800,1754286,KNX
372800,KR7372800003,아이티아이즈,KOSDAQ,벤처기업부,4885,1,35,0.72,4850,4945,4770,4279,20611990,29441846150,6026990,KSQ
086060,KR7086060001,진바이오텍,KOSDAQ,중견기업부,3415,1,65,1.94,3390,3415,3350,71637,242571290,29405154605,8610587,KSQ
005820,KR7005820006,원림,KOSPI,,12770,3,0,0.0,12790,12900,12770,2631,33709490,29345076900,2297970,STK
009310,KR7009310004,참엔지니어링,KOSPI,,344,1,11,3.3,330,389,330,1240398,441985227,29194392136,84867419,STK
015260,KR7015260003,에이엔피,KOSPI,,646,1,4,0.62,630,672,628,30398,19318048,29145513524,45116894,STK
004365,KR7004361002,세방우,KOSPI,,7900,2,-50,-0.63,7970,7970,7860,2613,20839980,29145075000,3689250,STK
222420,KR7222420002,쎄노텍,KOSDAQ,중견기업부,641,3,0,0.0,620,720,591,211938,139422408,29140008071,45460231,KSQ
084870,KR7084870005,TBH글로벌,KOSPI,,1397,1,15,1.09,1382,1533,1341,519433,751766120,29136976143,20856819,STK
302920,KR7302920004,더콘텐츠온,KONEX,일반기업부,6400,0,0,0.0,0,0,0,0,0,29135097600,4552359,KNX
232830,KR7232830000,시큐센,KOSDAQ,벤처기업부,2475,2,-185,-6.95,2745,2750,2335,913228,2280959875,28975993200,11707472,KSQ
143540,KR7143540003,영우디에스피,KOSDAQ,벤처기업부,649,2,-4,-0.61,653,653,626,47092,29958602,28945331855,44599895,KSQ
072520,KR7072520000,제넨바이오,KOSDAQ,관리종목(소속부없음),389,0,0,0.0,0,0,0,0,0,28849482466,74163194,KSQ
115530,KR7115530008,씨엔플러스,KOSDAQ,중견기업부,424,2,-14,-3.2,438,442,422,131172,56155905,28816312000,67963000,KSQ
019685,KR7019681006,대교우B,KOSPI,,1480,1,5,0.34,1480,1510,1448,33233,48975566,28751945200,19426990,STK
072950,KR7072950009,빛샘전자,KOSDAQ,우량기업부,3560,2,-70,-1.93,3750,3750,3530,20484,73316850,28667291600,8052610,KSQ
000760,KR7000760009,이화산업,KOSPI,,10230,2,-40,-0.39,10320,10500,10180,442,4534850,28644000000,2800000,STK
001070,KR7001070002,대한방직,KOSPI,,5370,2,-10,-0.19,5380,5380,5310,617,3298680,28461000000,5300000,STK
355690,KR7355690009,에이텀,KOSDAQ,기술성장기업부,5250,2,-90,-1.69,5450,5450,5170,9084,47406970,28376145000,5404980,KSQ
451700,KR7451700009,엔에이치스팩29호,KOSDAQ,SPAC(소속부없음),1977,2,-2,-0.1,1975,1981,1972,16706,32978381,28369950000,14350000,KSQ
085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,910,1,30,3.41,872,928,800,1294968,1113156299,28284582690,31081959,KSQ
034940,KR7034940007,조아제약,KOSDAQ,중견기업부,912,2,-5,-0.55,917,970,904,102333,94428799,28253602224,30979827,KSQ
247660,KR7247660004,나노씨엠에스,KOSDAQ,기술성장기업부,6500,1,60,0.93,6450,6520,6360,13244,85466850,28235480000,4343920,KSQ
257990,KR7257990002,나우코스,KONEX,일반기업부,4790,2,-10,-0.21,4800,4800,4650,382,1820965,28219767680,5891392,KNX
095910,KR7095910006,에스에너지,KOSDAQ,중견기업부,1444,1,36,2.56,1408,1450,1352,83646,117176522,28164502332,19504503,KSQ
092600,KR7092600006,앤씨앤,KOSDAQ,벤처기업부,1119,1,32,2.94,1100,1119,1081,31264,34318199,28068455523,25083517,KSQ
058450,KR7058450008,한주에이알티,KOSDAQ,중견기업부,1897,1,91,5.04,1806,1910,1789,37829,69923731,28063499037,14793621,KSQ
317120,KR7317120004,라닉스,KOSDAQ,기술성장기업부,2905,2,-5,-0.17,2910,2970,2895,30043,87352725,28062300000,9660000,KSQ
361670,KR7361670003,삼영에스앤씨,KOSDAQ,기술성장기업부,4945,2,-95,-1.88,5030,5150,4860,5118,25202610,28026568810,5667658,KSQ
037400,KR7037400009,우리엔터프라이즈,KOSDAQ,우량기업부,1068,2,-22,-2.02,1072,1088,1062,42731,45777895,28006533528,26223346,KSQ
002690,KR7002690006,동일제강,KOSPI,,1378,1,11,0.8,1393,1393,1354,26892,36992119,27973896080,20300360,STK
071950,KR7071950000,코아스,KOSPI,,8500,2,-350,-3.95,8680,8760,8340,15129,128166700,27971120000,3290720,STK
001465,KR7001461003,BYC우,KOSPI,,12970,1,110,0.86,13040,13040,12890,12489,161981320,27935434500,2153850,STK
353190,KR7353190002,휴럼,KOSDAQ,중견기업부,708,2,-10,-1.39,711,716,697,283304,203239484,27879921360,39378420,KSQ
067730,KR7067730002,로지시스,KOSDAQ,중견기업부,2880,2,-60,-2.04,2940,2940,2860,34160,98812930,27860895360,9673922,KSQ
215380,KR7215380007,우정바이오,KOSDAQ,벤처기업부,1749,1,30,1.75,1681,1749,1681,85780,148030973,27773378424,15879576,KSQ
297570,KR7297570004,알로이스,KOSDAQ,벤처기업부,799,1,35,4.58,764,799,764,98075,77124772,27662353182,34621218,KSQ
900110,HK0000057197,이스트아시아홀딩스,KOSDAQ,외국기업(소속부없음),64,2,-5,-7.25,66,67,61,19155549,1217098443,27643651200,431932050,KSQ
331920,KR7331920009,셀레믹스,KOSDAQ,기술성장기업부,3380,1,115,3.52,3245,3380,3225,21354,71594685,27594820240,8164148,KSQ
032800,KR7032800005,판타지오,KOSDAQ,중견기업부,600,1,8,1.35,592,600,588,115787,68534574,27574234800,45957058,KSQ
101390,KR7101390003,아이엠,KOSDAQ,투자주의환기종목(소속부없음),2455,2,-45,-1.8,2500,2580,2430,55986,137899865,27408177285,11164227,KSQ
032080,KR7032080004,아즈텍WB,KOSDAQ,중견기업부,1275,2,-50,-3.77,1326,1326,1275,69310,90086323,27401061975,21491029,KSQ
379390,KR7379390008,이성씨엔아이,KONEX,일반기업부,9600,0,0,0.0,0,0,0,0,0,27278016000,2841460,KNX
060380,KR7060380003,동양에스텍,KOSDAQ,우량기업부,1383,3,0,0.0,1385,1403,1375,24015,33263274,27245100000,19700000,KSQ
076340,KR7076340009,관악산업,KONEX,일반기업부,5590,1,330,6.27,5300,5590,5300,6,32090,27231461400,4871460,KNX
065570,KR7065570004,삼영이엔씨,KOSDAQ,벤처기업부,1710,2,-63,-3.55,1800,1800,1681,95600,164403609,27231119010,15924631,KSQ
368970,KR7368970000,오에스피,KOSDAQ,벤처기업부,2910,1,5,0.17,2925,2935,2870,13515,39143055,27197325600,9346160,KSQ
080470,KR7080470008,성창오토텍,KOSDAQ,중견기업부,3725,1,45,1.22,3680,3725,3650,8302,30628875,27192500000,7300000,KSQ
258790,KR7258790005,소프트캠프,KOSDAQ,벤처기업부,1088,2,-47,-4.14,1136,1141,1003,405849,429379115,27190516992,24991284,KSQ
148250,KR7148250004,알엔투테크놀로지,KOSDAQ,벤처기업부,3665,2,-70,-1.87,3670,3760,3660,2999,11023025,27088696690,7391186,KSQ
038530,KR7038530002,케이바이오,KOSDAQ,중견기업부,234,2,-2,-0.85,236,239,232,195832,46080023,27077157198,115714347,KSQ
233250,KR7233250000,메디안디노스틱,KONEX,일반기업부,15500,0,0,0.0,0,0,0,0,0,27071277000,1746534,KNX
217880,KR7217880004,틸론,KONEX,일반기업부,2520,1,25,1.0,2795,2795,2465,12948,32290540,27032770800,10727290,KNX
317860,KR7317860005,노드메이슨,KONEX,일반기업부,6000,1,350,6.19,6000,6000,6000,1,6000,26869290000,4478215,KNX
146060,KR7146060009,율촌,KOSDAQ,중견기업부,1118,1,16,1.45,1102,1122,1100,84990,94331610,26849435210,24015595,KSQ
267080,KR7267080000,세븐브로이맥주,KONEX,일반기업부,2260,2,-10,-0.44,2495,2495,2210,1209,2747925,26829382080,11871408,KNX
217620,KR7217620004,디딤이앤에프,KOSDAQ,관리종목(소속부없음),3810,0,0,0.0,0,0,0,0,0,26803681470,7035087,KSQ
060900,KR7060900008,DGP,KOSDAQ,중견기업부,1060,2,-3,-0.28,1078,1078,1036,27717,29290327,26773722740,25258229,KSQ
221840,KR7221840002,하이즈항공,KOSDAQ,중견기업부,1430,2,-137,-8.74,1545,1580,1430,25613,37972144,26741802230,18700561,KSQ
025870,KR7025870007,신라에스지,KOSDAQ,중견기업부,6680,2,-190,-2.77,6880,6880,6590,72849,485451240,26720000000,4000000,KSQ
018620,KR7018620005,우진비앤지,KOSDAQ,중견기업부,924,1,5,0.54,919,927,919,37430,34519712,26693706732,28889293,KSQ
033050,KR7033050006,제이엠아이,KOSDAQ,중견기업부,819,2,-11,-1.33,830,859,805,56952,46759261,26682481098,32579342,KSQ
045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,2605,2,-25,-0.95,2605,2625,2550,10467,27004750,26444873715,10151583,KSQ
035460,KR7035460005,기산텔레콤,KOSDAQ,벤처기업부,1811,1,7,0.39,1787,1811,1765,27405,48995001,26399562740,14577340,KSQ
001420,KR7001420009,태원물산,KOSPI,,3460,2,-65,-1.84,3525,3620,3420,2584,8918595,26296000000,7600000,STK
237750,KR7237750005,피앤씨테크,KOSDAQ,벤처기업부,4030,2,-70,-1.71,4080,4125,4020,24399,99133020,26181298000,6496600,KSQ
003495,KR7003491008,대한항공우,KOSPI,,23550,1,200,0.86,23350,23700,23200,2582,60512400,26159198700,1110794,STK
377460,KR7377460001,위니아에이드,KOSDAQ,투자주의환기종목(소속부없음),1691,0,0,0.0,0,0,0,0,0,26030247855,15393405,KSQ
238200,KR7238200000,비피도,KOSDAQ,중견기업부,3180,1,30,0.95,3075,3180,3075,4274,13321290,26012400000,8180000,KSQ
900300,HK0000312568,오가닉티코스메틱,KOSDAQ,외국기업(소속부없음),530,2,-7,-1.3,537,540,520,382779,201915840,25868898260,48809242,KSQ
007120,KR7007120009,미래아이앤지,KOSPI,,894,2,-23,-2.51,917,927,894,118071,106476058,25817475552,28878608,STK
169670,KR7169670007,코스텍시스템,KONEX,일반기업부,9000,1,400,4.65,8780,9400,8670,3082,27293940,25815609000,2868401,KNX
215480,KR7215480005,토박스코리아,KOSDAQ,중견기업부,2745,2,-275,-9.11,3010,3020,2730,95087,272942380,25803000000,9400000,KSQ
010400,KR7010400000,우진아이엔에스,KOSPI,,3380,2,-335,-9.02,3730,3750,3380,38609,134361275,25762360000,7622000,STK
091970,KR7091970004,나노캠텍,KOSDAQ,중견기업부,688,1,5,0.73,683,696,675,51901,35679326,25743235184,37417493,KSQ
025440,KR7025440009,DH오토웨어,KOSDAQ,중견기업부,835,2,-9,-1.07,838,853,827,120155,99901890,25702322040,30781224,KSQ
208710,KR7208710004,바이오로그디바이스,KOSDAQ,중견기업부,390,2,-9,-2.26,400,403,386,67755,26716197,25701258960,65900664,KSQ
291650,KR7291650000,압타머사이언스,KOSDAQ,기술성장기업부,1512,2,-40,-2.58,1553,1566,1472,175591,263852507,25674141024,16980252,KSQ
208350,KR7208350009,지란지교시큐리티,KOSDAQ,벤처기업부,2880,1,10,0.35,2895,2975,2850,3250,9349555,25455021120,8838549,KSQ
076610,KR7076610005,해성옵틱스,KOSDAQ,중견기업부,1000,1,79,8.58,920,1180,874,2628270,2790494043,25453198000,25453198,KSQ
131180,KR7131180002,딜리,KOSDAQ,벤처기업부,865,1,9,1.05,857,869,855,13091,11264750,25387750000,29350000,KSQ
054220,KR7054220009,비츠로시스,KOSDAQ,벤처기업부,516,1,1,0.19,515,521,505,433789,223936987,25366869084,49160599,KSQ
101400,KR7101400000,엔시트론,KOSDAQ,중견기업부,405,1,1,0.25,408,412,398,88985,35870666,25175777265,62162413,KSQ
012340,KR7012340006,뉴인텍,KOSDAQ,벤처기업부,494,2,-3,-0.6,496,499,494,48911,24230326,25148138028,50907162,KSQ
001000,KR7001000009,신라섬유,KOSDAQ,중견기업부,1035,1,2,0.19,1033,1043,1026,24313,25139847,25127253900,24277540,KSQ
33626L,KR733626K021,두산퓨얼셀2우B,KOSPI,,8400,1,70,0.84,8250,8400,8050,1506,12244120,25084920000,2986300,STK
464680,KR7464680008,KB제27호스팩,KOSDAQ,SPAC(소속부없음),1942,2,-1,-0.05,1943,1944,1940,27523,53444223,25061510000,12905000,KSQ
065060,KR7065060006,지엔코,KOSDAQ,중견기업부,232,3,0,0.0,232,238,227,227664,52736496,25057866208,108008044,KSQ
225590,KR7225590009,패션플랫폼,KOSDAQ,우량기업부,935,2,-21,-2.2,956,971,922,63504,59845948,24905326655,26636713,KSQ
009440,KR7009440009,KC그린홀딩스,KOSPI,,1109,1,20,1.84,1147,1147,1054,73468,80422431,24880392820,22434980,STK
014910,KR7014910004,성문전자,KOSPI,,1107,2,-5,-0.45,1112,1112,1085,19942,21964369,24864310395,22460985,STK
207490,KR7207490004,에이펙스인텍,KONEX,일반기업부,6900,0,0,0.0,0,0,0,0,0,24840000000,3600000,KNX
050120,KR7050120005,ES큐브,KOSDAQ,중견기업부,1817,2,-15,-0.82,1821,1832,1801,2606,4740081,24645944262,13564086,KSQ
045510,KR7045510005,정원엔시스,KOSDAQ,중견기업부,764,2,-1,-0.13,759,766,751,8123,6183255,24607899088,32209292,KSQ
101680,KR7101680007,한국정밀기계,KOSDAQ,중견기업부,2925,4,675,30.0,2250,2925,2215,934982,2559780320,24581700000,8404000,KSQ
191600,KR7191600006,블루탑,KONEX,일반기업부,8620,4,1120,14.93,8600,8620,8600,2,17220,24567000000,2850000,KNX
079650,KR7079650008,서산,KOSDAQ,중견기업부,1216,2,-15,-1.22,1215,1247,1202,41748,51329956,24320000000,20000000,KSQ
054940,KR7054940002,엑사이엔씨,KOSDAQ,중견기업부,731,2,-3,-0.41,734,734,727,65000,47465527,24249863588,33173548,KSQ
139050,KR7139050009,BF랩스,KOSDAQ,관리종목(소속부없음),2805,0,0,0.0,0,0,0,0,0,24247965555,8644551,KSQ
154030,KR7154030001,아시아종묘,KOSDAQ,벤처기업부,2085,2,-5,-0.24,2025,2105,2020,14216,29319300,24167968920,11591352,KSQ
322970,KR7322970005,무진메디,KONEX,일반기업부,2395,1,5,0.21,2400,2490,2300,2362,5589245,24074487310,10051978,KNX
352940,KR7352940001,인바이오,KOSDAQ,벤처기업부,2195,1,55,2.57,2125,2200,2125,12056,26172975,23854667350,10867730,KSQ
093380,KR7093380004,풍강,KOSDAQ,우량기업부,2410,1,20,0.84,2370,2440,2370,5005,11989720,23809144330,9879313,KSQ
073190,KR7073190001,듀오백,KOSDAQ,중견기업부,1984,2,-21,-1.05,1975,2015,1975,4919,9781016,23744591360,11968040,KSQ
152550,KR7152550000,한국ANKOR유전,KOSPI,,339,1,13,3.99,333,387,331,20269094,7154733783,23736780000,70020000,STK
204630,KR7204630008,스튜디오산타클로스,KOSDAQ,관리종목(소속부없음),4650,0,0,0.0,0,0,0,0,0,23668225650,5089941,KSQ
179530,KR7179530001,애드바이오텍,KOSDAQ,기술성장기업부,2575,2,-145,-5.33,2780,2900,2520,220627,603358630,23536643300,9140444,KSQ
244460,KR7244460002,올리패스,KOSDAQ,관리종목(소속부없음),5820,2,-30,-0.51,5800,5900,5510,8499,48682750,23449204860,4029073,KSQ
093510,KR7093510006,엔지브이아이,KONEX,일반기업부,3895,2,-25,-0.64,3335,3895,3335,27,90610,23447900000,6020000,KNX
110020,KR7110020005,전진바이오팜,KOSDAQ,기술성장기업부,2580,2,-120,-4.44,2750,2750,2580,58768,155461740,23371605960,9058762,KSQ
005110,KR7005110002,한창,KOSPI,,1254,0,0,0.0,0,0,0,0,0,23332434378,18606407,STK
084440,KR7084440007,유비온,KOSDAQ,기술성장기업부,1182,2,-90,-7.08,1421,1650,1130,14975728,20694265902,23300529600,19712800,KSQ
094860,KR7094860004,네오리진,KOSDAQ,벤처기업부,1088,1,13,1.21,1099,1172,1079,390884,438585166,23282731072,21399569,KSQ
900070,KYG3931T1076,글로벌에스엠,KOSDAQ,외국기업(소속부없음),431,1,8,1.89,420,439,420,62587,26836383,23163650208,53743968,KSQ
312610,KR7312610009,에이에프더블류,KOSDAQ,중견기업부,1140,2,-113,-9.02,1239,1253,1116,78717,90752112,23092852320,20256888,KSQ
008775,KR7008771008,호텔신라우,KOSPI,,30650,2,-150,-0.49,31500,31550,30300,2420,74559700,23045091350,751879,STK
030720,KR7030720007,동원수산,KOSPI,,4950,2,-45,-0.9,4995,5010,4900,2465,12253435,23036334750,4653805,STK
258830,KR7258830009,세종메디칼,KOSDAQ,관리종목(소속부없음),412,0,0,0.0,0,0,0,0,0,22983976612,55786351,KSQ
076080,KR7076080001,웰크론한텍,KOSDAQ,중견기업부,1017,2,-30,-2.87,1045,1045,1000,29632,30107615,22978256652,22594156,KSQ
130740,KR7130740004,티피씨글로벌,KOSDAQ,중견기업부,2035,2,-80,-3.78,2080,2110,2010,146512,298785790,22948041765,11276679,KSQ
002680,KR7002680007,한탑,KOSDAQ,투자주의환기종목(소속부없음),709,2,-17,-2.34,726,727,706,40315,28814312,22912610491,32316799,KSQ
050760,KR7050760008,에스폴리텍,KOSDAQ,중견기업부,1399,2,-17,-1.2,1395,1400,1395,2354,3288392,22852214522,16334678,KSQ
290560,KR7290560002,신시웨이,KOSDAQ,벤처기업부,5890,2,-170,-2.81,6060,6170,5830,9045,53497440,22841255080,3877972,KSQ
243870,KR7243870003,굿센,KONEX,일반기업부,7870,1,70,0.9,7800,8400,7800,264,2107480,22765005970,2892631,KNX
229000,KR7229000005,젠큐릭스,KOSDAQ,기술성장기업부,1493,1,46,3.18,1448,1532,1443,53469,79177518,22759299465,15244005,KSQ
010420,KR7010420008,한솔PNS,KOSPI,,1107,1,6,0.54,1101,1111,1101,21232,23510451,22685764284,20493012,STK
025890,KR7025890005,한국주강,KOSPI,,1999,2,-16,-0.79,2015,2050,1968,65753,131058048,22607208741,11309259,STK
159910,KR7159910009,스킨앤스킨,KOSDAQ,중견기업부,620,2,-1,-0.16,616,623,613,26652,16475342,22574260760,36410098,KSQ
083640,KR7083640003,인콘,KOSDAQ,벤처기업부,290,2,-14,-4.61,304,305,289,194645,57354298,22538901790,77720351,KSQ
020400,KR7020400008,대동금속,KOSDAQ,중견기업부,7060,1,30,0.43,7030,7230,6890,49485,348492910,22515511960,3189166,KSQ
108675,KR7108671009,LX하우시스우,KOSPI,,21750,1,300,1.4,21500,21850,21250,169,3671500,22453177500,1032330,STK
352770,KR7352770002,클리노믹스,KOSDAQ,기술성장기업부,577,2,-11,-1.87,584,588,557,434790,246660707,22437287201,38886113,KSQ
00499K,KR700499K014,롯데지주우,KOSPI,,27800,1,800,2.96,27200,28300,26900,4157,115162300,22395763400,805603,STK
043200,KR7043200005,파루,KOSDAQ,벤처기업부,535,1,12,2.29,523,535,520,74642,39434046,22365308525,41804315,KSQ
468510,KR7468510003,삼성스팩9호,KOSDAQ,SPAC(소속부없음),2020,0,0,0.0,0,0,0,0,0,22321000000,11050000,KSQ
402420,KR7402420004,켈스,KONEX,일반기업부,10000,3,0,0.0,10500,11000,10000,4,42000,22265400000,2226540,KNX
115570,KR7115570004,스타플렉스,KOSDAQ,중견기업부,2775,2,-60,-2.12,2890,2975,2760,247731,705108275,22157009700,7984508,KSQ
001685,KR7001681006,대상우,KOSPI,,16160,1,30,0.19,16150,16320,16120,22930,370759680,22142803680,1370223,STK
251280,KR7251280004,안지오랩,KONEX,일반기업부,7400,1,20,0.27,7400,7400,7130,4,29060,22123617200,2989678,KNX
071460,KR7071460000,위니아,KOSDAQ,관리종목(소속부없음),613,0,0,0.0,0,0,0,0,0,22047951835,35967295,KSQ
079190,KR7079190005,케스피온,KOSDAQ,벤처기업부,573,2,-27,-4.5,591,620,572,686543,401054011,21977709522,38355514,KSQ
084670,KR7084670009,동양고속,KOSPI,,7590,2,-10,-0.13,7650,7740,7570,2371,18146000,21977368710,2895569,STK
043090,KR7043090000,더테크놀로지,KOSDAQ,투자주의환기종목(소속부없음),294,2,-2,-0.68,297,298,288,212693,62102945,21905837100,74509650,KSQ
023790,KR7023790009,동일철강,KOSDAQ,관리종목(소속부없음),1051,1,3,0.29,1069,1100,1033,5588,5857633,21904243085,20841335,KSQ
021040,KR7021040001,대호특수강,KOSDAQ,중견기업부,1008,1,68,7.23,960,1149,950,1811978,1892062296,21878412192,21704774,KSQ
011080,KR7011080009,형지I&C,KOSDAQ,중견기업부,857,2,-12,-1.38,851,908,780,2128864,1807449600,21856382948,25503364,KSQ
019660,KR7019660000,글로본,KOSDAQ,투자주의환기종목(소속부없음),626,1,6,0.97,620,648,620,54582,34398175,21779006996,34790746,KSQ
031860,KR7031860000,에스유홀딩스,KOSDAQ,투자주의환기종목(소속부없음),1440,1,20,1.41,1445,1475,1392,148398,211484313,21637952640,15026356,KSQ
080720,KR7080720006,한국유니온제약,KOSDAQ,관리종목(소속부없음),2725,0,0,0.0,0,0,0,0,0,21562456300,7912828,KSQ
103230,KR7103230009,에스앤더블류,KOSDAQ,벤처기업부,2980,2,-50,-1.65,2990,3040,2930,18336,54259500,21456000000,7200000,KSQ
230980,KR7230980005,비유테크놀러지,KOSDAQ,관리종목(소속부없음),229,0,0,0.0,0,0,0,0,0,21370407553,93320557,KSQ
224060,KR7224060004,더코디,KOSDAQ,중견기업부,4485,1,395,9.66,4090,5090,4090,89155,405830515,21296565030,4748398,KSQ
196700,KR7196700009,웹스,KOSDAQ,벤처기업부,1480,4,341,29.94,1145,1480,1143,2648868,3664133862,21258933120,14364144,KSQ
429270,KR7429270002,시지트로닉스,KOSDAQ,기술성장기업부,4715,1,70,1.51,4710,4790,4520,13285,61386185,21246968750,4506250,KSQ
088790,KR7088790001,진도,KOSPI,,1706,2,-34,-1.95,1740,1750,1697,16046,27550928,21235851264,12447744,STK
365900,KR7365900000,브이씨,KOSDAQ,벤처기업부,2900,2,-20,-0.68,2880,2935,2745,21430,62205215,21199870000,7310300,KSQ
066430,KR7066430000,와이오엠,KOSDAQ,투자주의환기종목(소속부없음),541,1,6,1.12,535,555,535,257720,141560932,21182030516,39153476,KSQ
017250,KR7017250002,인터엠,KOSDAQ,중견기업부,1005,1,4,0.4,1001,1005,995,29226,29163990,21150694335,21045467,KSQ
900260,HK0000295359,로스웰,KOSDAQ,외국기업(소속부없음),586,2,-2,-0.34,580,598,577,44708,26237053,21114334768,36031288,KSQ
291810,KR7291810000,핀텔,KOSDAQ,기술성장기업부,1850,1,53,2.95,1803,1859,1789,16137,29525272,21011767200,11357712,KSQ
149010,KR7149010001,아이케이세미콘,KONEX,일반기업부,6690,2,-10,-0.15,6690,6690,6690,10,66900,20872800000,3120000,KNX
044380,KR7044380004,주연테크,KOSPI,,314,3,0,0.0,314,318,310,76354,24011685,20850809528,66403852,STK
039740,KR7039740006,한국정보공학,KOSDAQ,중견기업부,2600,2,-135,-4.94,2715,2715,2600,26757,70575045,20847832200,8018397,KSQ
065170,KR7065170003,비엘팜텍,KOSDAQ,중견기업부,234,0,0,0.0,0,0,0,0,0,20819110806,88970559,KSQ
042940,KR7042940007,상지건설,KOSDAQ,중견기업부,5210,2,-50,-0.95,5260,5260,4885,7465,38389350,20745250940,3981814,KSQ
030350,KR7030350003,드래곤플라이,KOSDAQ,중견기업부,1490,2,-1,-0.07,1471,1528,1350,798466,1134375332,20677913060,13877794,KSQ
278990,KR7278990007,EMB,KONEX,일반기업부,4290,3,0,0.0,4290,4395,4005,139,607410,20598782490,4801581,KNX
204210,KR7204210009,스타에스엠리츠,KOSPI,,2625,1,65,2.54,2580,2630,2550,32276,83472180,20545389375,7826815,STK
275630,KR7275630002,에스에스알,KOSDAQ,벤처기업부,3400,2,-15,-0.44,3415,3415,3370,1578,5370515,20461162600,6017989,KSQ
134060,KR7134060003,이퓨쳐,KOSDAQ,벤처기업부,4285,2,-20,-0.46,4305,4305,4250,2270,9707080,20436236250,4769250,KSQ
044480,KR7044480002,빌리언스,KOSDAQ,중견기업부,502,2,-7,-1.38,509,536,502,45073,22997355,20413191456,40663728,KSQ
035290,KR7035290006,골드앤에스,KOSDAQ,중견기업부,427,1,9,2.15,422,428,416,57155,23976980,20357856960,47676480,KSQ
308100,KR7308100007,까스텔바작,KOSDAQ,중견기업부,3070,1,75,2.5,2995,3115,2975,19624,59269825,20337930310,6624733,KSQ
048830,KR7048830004,엔피케이,KOSDAQ,중견기업부,1080,1,22,2.08,1053,1080,1051,72264,76628174,20221836840,18723923,KSQ
900120,KYG2114A1094,씨엑스아이,KOSDAQ,외국기업(소속부없음),67,2,-2,-2.9,69,70,67,888375,59890320,20138715615,300577845,KSQ
005257,KR7005252002,녹십자홀딩스2우,KOSPI,,23800,2,-600,-2.46,24850,24850,23550,1017,24275000,20134562000,845990,STK
900280,KYG1990V1041,골든센츄리,KOSDAQ,관리종목(소속부없음),97,0,0,0.0,0,0,0,0,0,19924215936,205404288,KSQ
044780,KR7044780005,에이치케이,KOSDAQ,벤처기업부,1075,2,-34,-3.07,1109,1120,1075,10545,11515746,19893721025,18505787,KSQ
019570,KR7019570001,플루토스,KOSDAQ,중견기업부,304,1,2,0.66,300,304,297,124133,37289262,19854252768,65310042,KSQ
154040,KR7154040000,다산솔루에타,KOSDAQ,중견기업부,1106,3,0,0.0,1106,1123,1073,23001,25239483,19852803964,17950094,KSQ
089230,KR7089230007,THE E&M,KOSDAQ,중견기업부,897,2,-19,-2.07,916,916,879,72628,65257328,19629008841,21882953,KSQ
335870,KR7335870002,윙스풋,KOSDAQ,중견기업부,1174,2,-51,-4.16,1225,1261,1166,95021,112745361,19583989428,16681422,KSQ
060480,KR7060480001,국일신동,KOSDAQ,중견기업부,1765,1,5,0.28,1760,1770,1744,22523,39493357,19573850000,11090000,KSQ
449020,KR7449020007,유안타제13호스팩,KOSDAQ,SPAC(소속부없음),2005,3,0,0.0,2005,2010,2005,8085,16210435,19508650000,9730000,KSQ
063760,KR7063760003,이엘피,KOSDAQ,벤처기업부,2085,2,-80,-3.7,2265,2330,2045,287084,635652240,19442896050,9325130,KSQ
